KeyValue	PolygonCode	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
ClimateId7	12345	11-01-1987	5.2	-9.8	-8.4	1.7491	6.5	0.5
ClimateId7	12345	12-01-1987	4.0	-14.8	-11.0	1.6825	6.8	0.5
ClimateId7	12345	13-01-1987	0.0	-14.1	-21.3	2.9188	2.5	0.1
ClimateId7	12345	14-01-1987	0.0	-10.9	-15.8	2.2485	3.1	0.2
ClimateId7	12345	15-01-1987	10.6	-7.1	-12.6	2.5027	4.9	0.1
ClimateId7	12345	16-01-1987	0.0	-5.2	-8.0	1.4937	3.0	0.3
ClimateId7	12345	17-01-1987	0.4	-3.5	-5.2	1.641	2.7	0.5
ClimateId7	12345	18-01-1987	1.2	-4.8	-7.6	1.5461	3.2	0.3
ClimateId7	12345	19-01-1987	0.0	-0.9	-6.1	2.6071	2.7	0.3
ClimateId7	12345	20-01-1987	0.0	-4.8	-8.3	1.8918	2.4	0.2
ClimateId7	12345	21-01-1987	0.0	-4.5	-8.1	1.9019	1.1	0.4
ClimateId7	12345	22-01-1987	0.1	-3.6	-9.8	3.3339	1.8	0.2
ClimateId7	12345	23-01-1987	0.6	1.3	-4.2	2.9208	4.3	0.3
ClimateId7	12345	24-01-1987	4.3	1.9	-1.7	2.3699	4.0	0.7
ClimateId7	12345	25-01-1987	0.0	2.6	-8.3	4.7927	4.1	0.2
ClimateId7	12345	26-01-1987	1.4	1.9	-1.7	2.2375	6.4	0.9
ClimateId7	12345	27-01-1987	0.3	0.5	-6.0	3.5845	3.1	0.6
ClimateId7	12345	28-01-1987	0.0	0.0	-10.8	5.0314	4.4	0.3
ClimateId7	12345	29-01-1987	0.3	-0.4	-3.9	3.2338	4.7	0.7
ClimateId7	12345	30-01-1987	0.0	-7.4	-12.6	3.8727	3.3	0.5
ClimateId7	12345	31-01-1987	0.0	-7.2	-17.7	5.2347	3.6	0.3
ClimateId7	12345	01-02-1987	0.0	-8.7	-16.0	4.8573	1.0	0.2
ClimateId7	12345	02-02-1987	0.0	-3.8	-15.0	5.6163	3.4	0.3
ClimateId7	12345	03-02-1987	0.0	-2.9	-9.4	3.7957	3.5	0.5
ClimateId7	12345	04-02-1987	0.0	-1.7	-8.1	4.2384	0.6	0.4
ClimateId7	12345	05-02-1987	0.0	-2.9	-12.0	5.1952	0.5	0.1
ClimateId7	12345	06-02-1987	0.0	-2.0	-10.4	5.4079	1.5	0.2
ClimateId7	12345	07-02-1987	6.0	5.3	-4.1	5.2213	4.6	0.4
ClimateId7	12345	08-02-1987	0.6	3.6	-1.7	3.9707	4.7	1.0
ClimateId7	12345	09-02-1987	3.8	6.8	1.3	4.186	4.0	0.5
ClimateId7	12345	10-02-1987	0.0	3.2	0.2	2.7985	2.1	0.5
ClimateId7	12345	11-02-1987	0.0	4.0	-0.3	3.4741	3.6	0.7
ClimateId7	12345	12-02-1987	0.0	3.7	2.0	4.6272	4.2	0.8
ClimateId7	12345	13-02-1987	0.0	7.6	2.9	4.0375	3.2	0.8
ClimateId7	12345	14-02-1987	0.1	5.9	2.7	3.0329	2.5	0.7
ClimateId7	12345	15-02-1987	1.8	6.3	2.7	3.5119	1.5	0.6
ClimateId7	12345	16-02-1987	2.0	4.9	2.0	3.0737	3.0	0.8
ClimateId7	12345	17-02-1987	0.6	3.4	1.4	2.3553	2.5	0.7
ClimateId7	12345	18-02-1987	3.0	3.2	0.8	2.8213	3.1	0.6
ClimateId7	12345	19-02-1987	0.1	4.2	1.2	3.3865	2.2	0.7
ClimateId7	12345	20-02-1987	2.8	5.7	1.9	3.9601	5.0	0.8
ClimateId7	12345	21-02-1987	0.2	8.6	2.2	5.6927	4.7	1.3
ClimateId7	12345	22-02-1987	0.0	6.7	-0.5	6.1976	3.3	1.0
ClimateId7	12345	23-02-1987	0.7	2.4	-1.1	5.0189	6.3	1.3
ClimateId7	12345	24-02-1987	0.0	0.6	-6.8	6.5783	2.5	1.0
ClimateId7	12345	25-02-1987	0.0	2.6	-6.4	7.5765	4.0	1.2
ClimateId7	12345	26-02-1987	0.0	4.1	-5.6	8.0428	3.1	1.0
ClimateId7	12345	27-02-1987	0.5	1.7	-1.8	4.1806	4.8	1.1
ClimateId7	12345	28-02-1987	9.0	3.7	-0.8	5.2058	2.6	0.6
ClimateId7	12345	01-03-1987	1.9	1.9	-1.0	6.6958	3.5	1.1
ClimateId7	12345	02-03-1987	3.5	-2.5	-6.8	4.6172	4.1	0.7
ClimateId7	12345	03-03-1987	2.8	-6.5	-11.3	5.6548	5.0	1.0
ClimateId7	12345	04-03-1987	0.0	-4.1	-11.4	8.4375	2.7	0.8
ClimateId7	12345	05-03-1987	0.0	-4.0	-16.5	10.3141	2.5	0.5
ClimateId7	12345	06-03-1987	0.0	-3.4	-11.1	7.9232	4.7	0.9
ClimateId7	12345	07-03-1987	0.2	-4.9	-10.2	6.4219	5.7	0.8
ClimateId7	12345	08-03-1987	0.2	-2.9	-10.1	7.8846	2.5	0.7
ClimateId7	12345	09-03-1987	0.2	-1.9	-8.9	7.8513	4.8	0.9
ClimateId7	12345	10-03-1987	0.0	-0.3	-6.1	7.7062	4.0	0.9
ClimateId7	12345	11-03-1987	0.3	0.5	-5.7	7.6568	2.6	0.9
ClimateId7	12345	12-03-1987	0.0	1.9	-9.9	9.487	3.6	1.2
ClimateId7	12345	13-03-1987	0.0	0.4	-10.9	10.9959	2.6	0.9
ClimateId7	12345	14-03-1987	0.0	1.2	-9.9	10.9771	2.7	1.0
ClimateId7	12345	15-03-1987	0.0	2.7	-8.4	11.1692	2.8	1.1
ClimateId7	12345	16-03-1987	0.6	4.1	-3.7	9.1914	3.2	1.1
ClimateId7	12345	17-03-1987	0.5	4.1	-3.0	8.7195	3.9	1.4
ClimateId7	12345	18-03-1987	3.4	5.4	-1.5	8.843	2.9	1.0
ClimateId7	12345	19-03-1987	0.1	5.0	-0.2	7.6196	2.7	1.1
ClimateId7	12345	20-03-1987	1.6	4.9	0.2	7.3311	3.0	1.2
ClimateId7	12345	21-03-1987	0.0	7.4	-1.8	10.946	3.4	1.8
ClimateId7	12345	22-03-1987	0.0	9.1	-1.8	12.0974	2.9	1.6
ClimateId7	12345	23-03-1987	0.0	9.7	-0.3	11.5253	2.6	1.8
ClimateId7	12345	24-03-1987	0.3	10.4	2.2	10.9136	1.9	1.5
ClimateId7	12345	25-03-1987	0.0	16.6	5.3	12.8733	2.2	2.1
ClimateId7	12345	26-03-1987	0.1	15.6	6.9	11.2469	2.7	2.0
ClimateId7	12345	27-03-1987	0.2	15.8	4.1	13.3857	3.4	2.1
ClimateId7	12345	28-03-1987	0.7	11.8	7.4	7.6123	3.4	1.7
ClimateId7	12345	29-03-1987	0.8	11.0	5.5	9.0784	4.4	2.3
ClimateId7	12345	30-03-1987	0.0	6.8	2.1	9.1088	6.5	2.4
ClimateId7	12345	31-03-1987	1.8	4.1	1.7	6.6234	7.1	1.8
ClimateId7	12345	01-04-1987	1.3	6.1	0.9	9.1507	3.5	1.3
ClimateId7	12345	02-04-1987	0.7	6.9	2.3	8.3509	3.1	1.3
ClimateId7	12345	03-04-1987	0.2	10.8	3.0	11.4646	4.9	1.8
ClimateId7	12345	04-04-1987	0.0	16.3	5.4	14.0497	6.2	3.0
ClimateId7	12345	05-04-1987	0.7	15.8	7.5	12.2397	6.0	3.7
ClimateId7	12345	06-04-1987	0.2	16.0	3.1	15.6791	4.8	2.9
ClimateId7	12345	07-04-1987	0.2	17.8	5.6	15.4769	2.7	2.6
ClimateId7	12345	08-04-1987	0.0	19.0	5.6	16.4043	2.1	2.6
ClimateId7	12345	09-04-1987	0.1	17.8	11.0	11.3913	2.8	2.5
ClimateId7	12345	10-04-1987	2.1	13.5	10.6	6.9669	4.5	2.1
ClimateId7	12345	11-04-1987	0.9	10.1	7.3	7.4128	6.3	2.7
ClimateId7	12345	12-04-1987	0.1	14.3	4.0	14.7947	4.2	2.9
ClimateId7	12345	13-04-1987	0.3	11.0	4.9	11.1908	5.5	2.6
ClimateId7	12345	14-04-1987	0.3	12.5	5.0	12.593	4.6	2.7
ClimateId7	12345	15-04-1987	0.0	13.0	5.8	12.607	4.7	3.3
ClimateId7	12345	16-04-1987	0.6	10.8	4.3	11.647	2.6	1.9
ClimateId7	12345	17-04-1987	0.0	17.3	6.4	16.0218	3.2	2.9
ClimateId7	12345	18-04-1987	0.0	19.8	7.9	16.9232	4.7	4.1
ClimateId7	12345	19-04-1987	0.0	17.8	4.0	18.4256	1.9	2.9
ClimateId7	12345	20-04-1987	0.7	16.3	8.3	13.775	3.2	2.6
ClimateId7	12345	21-04-1987	0.1	13.7	8.5	10.9152	4.8	2.8
ClimateId7	12345	22-04-1987	1.2	10.5	7.1	8.7967	5.1	2.6
ClimateId7	12345	23-04-1987	0.0	15.7	1.8	19.0814	1.6	2.7
ClimateId7	12345	24-04-1987	0.0	17.9	3.2	19.8144	1.4	2.8
ClimateId7	12345	25-04-1987	0.0	22.3	4.4	22.1725	2.2	3.6
ClimateId7	12345	26-04-1987	0.0	18.4	10.3	14.2379	5.0	4.0
ClimateId7	12345	27-04-1987	0.0	13.0	4.3	15.2082	4.1	3.3
ClimateId7	12345	28-04-1987	0.0	15.5	2.0	19.7107	1.7	3.0
ClimateId7	12345	29-04-1987	0.0	20.7	3.5	22.2912	3.8	4.1
ClimateId7	12345	30-04-1987	0.0	22.2	8.2	20.1574	4.1	4.6
ClimateId7	12345	01-05-1987	0.0	24.5	7.6	21.7159	1.8	3.9
ClimateId7	12345	02-05-1987	0.1	24.9	11.6	19.2408	2.2	4.1
ClimateId7	12345	03-05-1987	0.1	23.5	12.1	18.4579	3.9	4.3
ClimateId7	12345	04-05-1987	10.5	11.5	6.2	11.8782	3.3	2.2
ClimateId7	12345	05-05-1987	11.8	16.2	9.4	14.1203	2.4	2.4
ClimateId7	12345	06-05-1987	0.4	12.5	9.8	10.1346	5.1	2.6
ClimateId7	12345	07-05-1987	1.9	19.3	7.9	17.7858	7.4	3.6
ClimateId7	12345	08-05-1987	0.0	14.9	5.5	17.1555	5.7	4.1
ClimateId7	12345	09-05-1987	0.0	19.5	7.8	19.4223	4.1	4.3
ClimateId7	12345	10-05-1987	0.0	25.2	5.7	25.5215	3.5	4.7
ClimateId7	12345	11-05-1987	0.0	17.2	9.9	15.4207	4.0	3.8
ClimateId7	12345	12-05-1987	0.0	19.6	8.7	19.1562	3.7	3.8
ClimateId7	12345	13-05-1987	11.4	11.6	9.9	15.0963	3.3	3.2
ClimateId7	12345	14-05-1987	1.9	13.0	6.5	15.419	4.1	3.1
ClimateId7	12345	15-05-1987	0.0	16.4	3.9	20.6867	4.7	3.5
ClimateId7	12345	16-05-1987	2.8	12.9	9.9	14.768	4.5	3.2
ClimateId7	12345	17-05-1987	0.7	17.8	5.4	20.9017	4.2	3.8
ClimateId7	12345	18-05-1987	0.2	20.1	11.1	17.8048	4.9	3.8
ClimateId7	12345	19-05-1987	2.8	20.7	11.1	18.3326	2.0	3.4
ClimateId7	12345	20-05-1987	6.8	13.6	11.2	8.9507	3.9	2.1
ClimateId7	12345	21-05-1987	1.6	10.7	6.2	12.1926	5.9	2.7
ClimateId7	12345	22-05-1987	12.5	7.9	5.2	11.3093	7.3	2.1
ClimateId7	12345	23-05-1987	1.8	10.9	6.7	11.3681	7.0	2.4
ClimateId7	12345	24-05-1987	0.2	18.8	7.6	20.3443	2.8	3.7
ClimateId7	12345	25-05-1987	3.6	19.3	8.8	19.8082	2.6	3.6
ClimateId7	12345	26-05-1987	0.0	19.6	9.2	19.6106	2.1	3.7
ClimateId7	12345	27-05-1987	0.1	21.8	7.3	23.565	1.9	3.9
ClimateId7	12345	28-05-1987	1.1	19.6	12.9	15.6443	4.1	3.8
ClimateId7	12345	29-05-1987	0.0	19.5	10.6	18.5805	2.8	3.9
ClimateId7	12345	30-05-1987	0.4	15.3	10.1	13.5757	4.8	3.3
ClimateId7	12345	31-05-1987	0.1	15.2	7.6	16.69	1.7	2.7
ClimateId7	12345	01-06-1987	1.0	18.2	10.7	16.6437	3.0	3.2
ClimateId7	12345	02-06-1987	0.7	21.2	10.3	20.3481	3.7	4.2
ClimateId7	12345	03-06-1987	1.5	19.9	10.9	18.5811	2.6	3.5
ClimateId7	12345	04-06-1987	4.5	21.7	12.3	19.0691	3.0	3.9
ClimateId7	12345	05-06-1987	9.9	18.5	11.6	16.0808	5.0	3.6
ClimateId7	12345	06-06-1987	0.0	23.3	11.0	21.9646	3.3	4.6
ClimateId7	12345	07-06-1987	0.1	25.9	12.3	23.0207	3.1	4.8
ClimateId7	12345	08-06-1987	1.2	24.9	15.0	19.7378	3.7	4.8
ClimateId7	12345	09-06-1987	0.2	18.0	12.1	15.0255	2.2	3.0
ClimateId7	12345	10-06-1987	0.0	22.4	12.0	20.3542	2.3	4.1
ClimateId7	12345	11-06-1987	0.0	25.2	12.1	23.0282	2.2	4.7
ClimateId7	12345	12-06-1987	0.0	26.3	12.2	23.9504	2.5	4.8
ClimateId7	12345	13-06-1987	0.0	27.9	14.5	23.4575	3.0	5.2
ClimateId7	12345	14-06-1987	0.2	27.6	17.6	20.0137	2.5	4.8
ClimateId7	12345	15-06-1987	0.6	28.2	17.9	20.4327	4.6	5.7
ClimateId7	12345	16-06-1987	13.1	16.0	11.9	12.184	5.3	3.2
ClimateId7	12345	17-06-1987	0.8	17.1	9.7	17.1229	3.9	3.7
ClimateId7	12345	18-06-1987	1.8	16.7	7.4	20.1432	3.5	3.6
ClimateId7	12345	19-06-1987	0.0	19.2	8.7	20.6939	3.4	3.9
ClimateId7	12345	20-06-1987	0.4	18.8	12.1	17.6322	3.3	3.8
ClimateId7	12345	21-06-1987	6.4	18.2	12.4	14.6826	3.0	2.9
ClimateId7	12345	22-06-1987	9.3	16.1	13.0	13.8387	4.8	3.3
ClimateId7	12345	23-06-1987	0.2	22.4	12.1	20.3992	3.5	4.4
ClimateId7	12345	24-06-1987	0.8	21.8	14.0	17.6273	3.4	4.0
ClimateId7	12345	25-06-1987	0.7	21.1	14.1	16.7134	3.6	4.2
ClimateId7	12345	26-06-1987	0.1	25.6	12.1	23.5868	4.1	4.8
ClimateId7	12345	27-06-1987	2.7	22.2	15.4	16.322	4.1	4.1
ClimateId7	12345	28-06-1987	0.0	26.7	13.6	23.1062	2.7	4.9
ClimateId7	12345	29-06-1987	0.0	28.2	16.2	21.9967	1.6	4.7
ClimateId7	12345	30-06-1987	0.0	29.7	17.4	22.2925	2.4	5.1
ClimateId7	12345	01-07-1987	0.1	30.6	18.4	22.199	2.6	5.3
ClimateId7	12345	02-07-1987	4.5	26.4	19.3	16.5301	3.6	4.4
ClimateId7	12345	03-07-1987	0.0	26.5	16.2	20.226	3.9	5.0
ClimateId7	12345	04-07-1987	0.0	26.3	16.3	19.7134	3.6	4.9
ClimateId7	12345	05-07-1987	0.0	23.9	15.8	18.6402	4.0	4.8
ClimateId7	12345	06-07-1987	0.0	25.3	12.2	22.9171	2.6	4.8
ClimateId7	12345	07-07-1987	0.0	27.6	13.1	24.0454	3.6	5.5
ClimateId7	12345	08-07-1987	1.6	28.4	14.5	23.3998	3.6	5.4
ClimateId7	12345	09-07-1987	5.0	21.3	15.7	15.9009	3.3	4.0
ClimateId7	12345	10-07-1987	0.0	23.5	12.1	20.9845	2.3	4.3
ClimateId7	12345	11-07-1987	0.0	26.7	11.6	23.7041	1.8	4.7
ClimateId7	12345	12-07-1987	0.0	30.5	14.1	25.3257	3.1	5.6
ClimateId7	12345	13-07-1987	1.7	26.9	17.3	19.003	2.4	4.5
ClimateId7	12345	14-07-1987	0.0	25.2	15.5	19.1576	2.9	4.7
ClimateId7	12345	15-07-1987	0.0	27.6	13.9	22.8009	2.4	4.8
ClimateId7	12345	16-07-1987	0.0	29.6	16.8	21.5996	3.3	5.1
ClimateId7	12345	17-07-1987	0.0	32.0	20.1	21.0202	4.4	6.4
ClimateId7	12345	18-07-1987	0.0	29.8	17.9	21.7711	3.5	5.4
ClimateId7	12345	19-07-1987	0.0	26.1	18.0	17.3964	4.0	4.7
ClimateId7	12345	20-07-1987	8.1	25.8	14.7	20.1282	2.6	4.5
ClimateId7	12345	21-07-1987	0.0	25.3	15.7	18.5962	3.3	4.5
ClimateId7	12345	22-07-1987	0.7	27.5	12.8	23.1915	2.0	4.7
ClimateId7	12345	23-07-1987	0.0	28.7	16.1	21.358	2.2	4.8
ClimateId7	12345	24-07-1987	19.6	26.5	16.2	19.1123	2.7	4.4
ClimateId7	12345	25-07-1987	5.2	23.4	17.7	13.6144	2.8	3.4
ClimateId7	12345	26-07-1987	8.6	16.6	14.9	16.7544	3.3	4.1
ClimateId7	12345	27-07-1987	0.1	20.6	8.8	20.1476	4.1	4.2
ClimateId7	12345	28-07-1987	2.0	19.1	13.2	13.8178	4.4	3.6
ClimateId7	12345	29-07-1987	0.4	22.0	12.4	17.7833	1.8	3.5
ClimateId7	12345	30-07-1987	0.0	26.9	12.0	22.1643	3.4	4.6
ClimateId7	12345	31-07-1987	6.9	23.3	12.8	15.5051	3.4	3.8
ClimateId7	12345	01-08-1987	0.1	22.1	12.1	17.9803	3.4	3.7
ClimateId7	12345	02-08-1987	4.0	18.4	13.4	12.0049	3.6	2.9
ClimateId7	12345	03-08-1987	1.9	20.1	13.1	14.3832	1.8	2.7
ClimateId7	12345	04-08-1987	2.3	21.2	15.1	13.5122	3.0	3.3
ClimateId7	12345	05-08-1987	3.4	16.9	11.8	12.0115	3.4	3.0
ClimateId7	12345	06-08-1987	0.2	17.8	8.8	17.7157	3.3	3.5
ClimateId7	12345	07-08-1987	0.4	17.3	8.6	16.0996	2.3	2.7
ClimateId7	12345	08-08-1987	0.0	22.8	11.1	18.8128	1.6	3.6
ClimateId7	12345	09-08-1987	1.1	24.7	10.3	20.698	3.2	3.9
ClimateId7	12345	10-08-1987	1.5	22.3	14.2	15.3078	4.3	4.0
ClimateId7	12345	11-08-1987	0.0	21.7	10.7	17.8907	2.4	3.5
ClimateId7	12345	12-08-1987	0.0	20.7	10.0	17.3354	1.4	3.1
ClimateId7	12345	13-08-1987	5.0	19.1	12.1	13.817	1.5	2.6
ClimateId7	12345	14-08-1987	2.5	22.0	10.7	17.7229	2.5	3.1
ClimateId7	12345	15-08-1987	3.8	23.6	14.9	15.1937	3.3	3.7
ClimateId7	12345	16-08-1987	0.0	20.8	14.3	13.0114	3.8	3.6
ClimateId7	12345	17-08-1987	0.0	24.0	13.2	16.909	1.5	3.2
ClimateId7	12345	18-08-1987	0.6	26.2	14.1	17.8557	3.0	3.7
ClimateId7	12345	19-08-1987	1.7	24.8	17.5	13.3059	4.4	3.8
ClimateId7	12345	20-08-1987	0.1	24.3	16.5	13.9233	3.4	3.5
ClimateId7	12345	21-08-1987	0.0	24.5	12.8	17.1456	1.7	3.3
ClimateId7	12345	22-08-1987	0.0	24.9	12.8	17.2595	3.2	3.7
ClimateId7	12345	23-08-1987	0.0	24.9	12.7	16.8097	5.1	4.1
ClimateId7	12345	24-08-1987	0.0	28.1	15.2	17.6507	5.0	4.8
ClimateId7	12345	25-08-1987	0.2	28.3	17.6	15.825	4.8	4.8
ClimateId7	12345	26-08-1987	6.3	23.2	13.7	14.6732	2.1	3.0
ClimateId7	12345	27-08-1987	0.0	25.1	13.9	15.6331	3.3	3.6
ClimateId7	12345	28-08-1987	0.9	21.1	14.5	11.8337	4.9	3.3
ClimateId7	12345	29-08-1987	0.2	19.2	14.9	9.2796	3.9	2.7
ClimateId7	12345	30-08-1987	0.0	23.5	15.1	13.1925	2.5	3.1
ClimateId7	12345	31-08-1987	0.0	24.7	12.7	15.8571	2.6	3.3
ClimateId7	12345	01-09-1987	0.0	21.7	12.1	14.072	2.8	3.0
ClimateId7	12345	02-09-1987	0.0	24.8	12.4	15.8804	1.7	2.9
ClimateId7	12345	03-09-1987	0.2	26.1	15.2	14.7653	1.3	2.9
ClimateId7	12345	04-09-1987	0.5	26.4	14.9	14.991	1.5	2.9
ClimateId7	12345	05-09-1987	0.3	26.9	14.5	15.0908	2.4	3.2
ClimateId7	12345	06-09-1987	2.4	19.2	14.1	10.2753	4.6	2.5
ClimateId7	12345	07-09-1987	0.5	23.3	12.0	14.3658	3.6	3.1
ClimateId7	12345	08-09-1987	3.3	20.2	13.7	11.0202	2.4	2.4
ClimateId7	12345	09-09-1987	0.2	19.8	9.7	13.1979	1.4	2.1
ClimateId7	12345	10-09-1987	0.0	22.5	10.5	14.2352	1.9	2.5
ClimateId7	12345	11-09-1987	0.5	20.8	14.1	10.2951	2.9	2.4
ClimateId7	12345	12-09-1987	0.0	26.5	12.6	15.2022	2.4	2.9
ClimateId7	12345	13-09-1987	0.0	28.7	15.9	14.531	3.2	3.7
ClimateId7	12345	14-09-1987	0.0	29.8	16.4	15.0251	3.7	4.0
ClimateId7	12345	15-09-1987	0.0	24.8	17.4	9.9354	3.5	3.1
ClimateId7	12345	16-09-1987	0.0	23.2	14.6	11.1802	1.7	2.6
ClimateId7	12345	17-09-1987	0.0	24.9	13.0	13.2109	2.0	2.5
ClimateId7	12345	18-09-1987	0.1	27.8	16.1	12.924	2.5	2.9
ClimateId7	12345	19-09-1987	3.5	22.9	14.8	10.1276	1.9	2.1
ClimateId7	12345	20-09-1987	0.0	27.9	15.5	13.0134	3.2	3.2
ClimateId7	12345	21-09-1987	0.0	24.7	14.1	11.8107	1.9	2.4
ClimateId7	12345	22-09-1987	0.0	26.3	14.3	12.4698	3.6	2.9
ClimateId7	12345	23-09-1987	0.0	25.0	14.3	11.6821	2.8	2.5
ClimateId7	12345	24-09-1987	2.3	21.1	15.3	8.1022	4.3	2.7
ClimateId7	12345	25-09-1987	0.1	20.5	13.1	9.1977	2.3	2.1
ClimateId7	12345	26-09-1987	1.5	18.6	13.4	7.1773	2.6	1.5
ClimateId7	12345	27-09-1987	11.6	14.4	9.7	9.5236	3.6	1.9
ClimateId7	12345	28-09-1987	0.1	13.8	6.3	8.7737	2.7	1.8
ClimateId7	12345	29-09-1987	0.0	13.5	5.0	9.2962	2.8	1.6
ClimateId7	12345	30-09-1987	0.0	12.7	4.0	9.2847	3.1	1.4
ClimateId7	12345	01-10-1987	0.0	14.4	4.5	9.4733	2.4	1.5
ClimateId7	12345	02-10-1987	0.0	13.6	4.5	9.5266	3.3	1.5
ClimateId7	12345	03-10-1987	0.0	15.1	5.1	9.6851	4.3	2.0
ClimateId7	12345	04-10-1987	0.0	15.0	5.5	9.2883	5.3	2.3
ClimateId7	12345	05-10-1987	0.0	17.2	7.1	9.4402	6.7	2.6
ClimateId7	12345	06-10-1987	0.0	20.7	11.4	8.7329	6.3	2.8
ClimateId7	12345	07-10-1987	0.5	19.0	11.9	7.4505	2.0	1.5
ClimateId7	12345	08-10-1987	0.1	22.0	10.5	9.7281	5.3	2.6
ClimateId7	12345	09-10-1987	0.1	18.2	11.1	7.2576	3.2	2.4
ClimateId7	12345	10-10-1987	0.0	20.4	8.1	9.7493	6.1	2.0
ClimateId7	12345	11-10-1987	0.0	22.7	13.3	8.3235	6.2	2.7
ClimateId7	12345	12-10-1987	0.5	18.2	11.5	5.8734	6.0	2.1
ClimateId7	12345	13-10-1987	0.4	13.9	7.0	6.645	3.3	1.6
ClimateId7	12345	14-10-1987	0.0	16.8	2.8	9.8728	1.4	1.0
ClimateId7	12345	15-10-1987	0.0	19.1	5.9	9.4168	4.9	1.5
ClimateId7	12345	16-10-1987	0.0	22.0	11.6	7.4527	4.7	2.2
ClimateId7	12345	17-10-1987	0.0	17.4	12.1	5.263	2.8	1.4
ClimateId7	12345	18-10-1987	2.4	12.0	8.8	3.5533	4.3	1.1
ClimateId7	12345	19-10-1987	0.0	12.8	7.8	4.9143	3.0	1.0
ClimateId7	12345	20-10-1987	0.0	13.2	10.3	3.4092	4.0	1.2
ClimateId7	12345	21-10-1987	1.0	12.3	9.2	3.1055	4.7	1.1
ClimateId7	12345	22-10-1987	0.3	11.5	7.1	4.3209	2.1	0.6
ClimateId7	12345	23-10-1987	3.0	12.8	9.5	4.1091	2.8	1.0
ClimateId7	12345	24-10-1987	6.0	12.6	8.9	3.149	2.5	0.8
ClimateId7	12345	25-10-1987	3.3	12.2	10.0	2.4367	1.9	0.8
ClimateId7	12345	26-10-1987	0.5	9.7	6.5	2.9515	3.3	1.1
ClimateId7	12345	27-10-1987	0.1	11.3	3.1	5.7102	3.7	0.9
ClimateId7	12345	28-10-1987	0.0	9.0	3.3	4.516	6.6	1.5
ClimateId7	12345	29-10-1987	0.0	7.3	0.9	4.843	6.1	1.7
ClimateId7	12345	30-10-1987	0.0	7.7	0.3	5.0137	4.3	1.3
ClimateId7	12345	31-10-1987	0.0	9.1	0.6	5.4335	2.1	1.0
ClimateId7	12345	01-11-1987	0.0	8.8	-2.1	6.2587	2.0	0.6
ClimateId7	12345	02-11-1987	1.2	6.7	3.9	2.29	0.9	0.6
ClimateId7	12345	03-11-1987	0.3	8.7	4.7	3.086	3.4	1.0
ClimateId7	12345	04-11-1987	0.0	8.7	3.1	3.924	3.9	1.1
ClimateId7	12345	05-11-1987	0.0	9.0	1.1	4.7888	2.4	0.7
ClimateId7	12345	06-11-1987	0.0	8.8	2.4	4.0834	3.1	0.7
ClimateId7	12345	07-11-1987	0.0	7.2	3.2	2.814	2.6	0.9
ClimateId7	12345	08-11-1987	0.0	3.6	-1.3	3.2158	1.6	0.3
ClimateId7	12345	09-11-1987	0.0	2.4	0.5	1.7789	1.4	0.4
ClimateId7	12345	10-11-1987	0.0	3.4	1.0	1.8533	1.7	0.4
ClimateId7	12345	11-11-1987	0.2	8.9	2.5	3.6877	2.0	0.4
ClimateId7	12345	12-11-1987	0.0	8.8	1.4	3.9026	2.8	0.4
ClimateId7	12345	13-11-1987	0.5	10.5	2.7	4.0472	2.9	0.4
ClimateId7	12345	14-11-1987	0.9	9.0	5.6	1.87	3.8	1.4
ClimateId7	12345	15-11-1987	0.0	7.9	3.1	2.8279	2.2	0.8
ClimateId7	12345	16-11-1987	0.4	6.0	-0.9	3.0459	2.8	0.6
ClimateId7	12345	17-11-1987	2.4	10.0	2.7	3.6024	3.3	0.5
ClimateId7	12345	18-11-1987	0.6	9.1	6.3	1.7518	5.4	1.3
ClimateId7	12345	19-11-1987	1.5	9.1	7.2	1.4085	4.6	1.1
ClimateId7	12345	20-11-1987	1.5	9.1	5.6	1.8552	5.6	1.5
ClimateId7	12345	21-11-1987	0.1	7.2	3.6	2.0069	3.6	0.9
ClimateId7	12345	22-11-1987	0.0	7.5	3.7	2.0311	3.2	1.0
ClimateId7	12345	23-11-1987	0.0	6.7	0.9	2.7233	3.3	0.8
ClimateId7	12345	24-11-1987	2.0	6.9	1.6	2.5391	5.4	0.5
ClimateId7	12345	25-11-1987	0.4	12.9	6.5	2.9128	6.2	1.4
ClimateId7	12345	26-11-1987	0.0	11.3	4.3	2.9522	4.0	0.8
ClimateId7	12345	27-11-1987	8.6	6.2	2.1	1.7309	6.3	0.8
ClimateId7	12345	28-11-1987	0.8	4.4	2.9	0.7364	3.4	0.8
ClimateId7	12345	29-11-1987	0.3	4.6	2.4	0.9785	2.8	0.8
ClimateId7	12345	30-11-1987	2.6	5.1	2.6	1.1316	3.8	0.7
ClimateId7	12345	01-12-1987	0.3	4.2	0.7	1.6579	4.7	0.7
ClimateId7	12345	02-12-1987	1.2	2.2	0.7	0.7257	4.8	1.0
ClimateId7	12345	03-12-1987	0.0	2.6	0.4	1.0954	2.9	0.7
ClimateId7	12345	04-12-1987	0.0	3.7	-1.8	2.2739	6.0	0.5
ClimateId7	12345	05-12-1987	0.0	2.6	0.9	0.6043	5.0	0.9
ClimateId7	12345	06-12-1987	3.3	3.9	1.6	0.9784	3.3	0.5
